"구분",화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치년도,위도,경도,데이터기준일자
"공중화장실",고양시문예회관 공중화장실,경기도 고양시 덕양구 고양시청로 10,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",고양시청 본관 1층 화장실,"경기도 고양시 덕양구 고양시청로 10 (주교동, 고양시청)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",고양시청 신관 1층 화장실,"경기도 고양시 덕양구 고양시청로 10 (주교동, 고양시청)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",고양시상하수도사업소,"경기도 고양시 덕양구 고양시청로 11 (주교동, 고양시티타운)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",고양시청 제1별관 1층 화장실,"경기도 고양시 덕양구 고양시청로 13-5 (주교동, 건우프라자)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",이케아고양점 화장실,"경기도 고양시 덕양구 권율대로 420 (도내동, 이케아 고양점)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",원흥역 화장실,"경기도 고양시 덕양구 권율대로 681 (원흥동, 원흥역)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",대덕동주민센터,"경기도 고양시 덕양구 덕은로 60-22 (덕은동, 대덕동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",동산꽃맞이공원 화장실,,경기도 고양시 덕양구 동산동 363,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",하나로유통화장실,"경기도 고양시 덕양구 동송로 20 (동산동, 삼송농산물종합유통센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",고양시청 제2별관 1층 화장실,"경기도 고양시 덕양구 마상로102번길 48 (주교동, 고양시청제2별관)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",이마트화장실,"경기도 고양시 덕양구 백양로 79 (화정동, 이마트)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",고양동주민센터화장실,"경기도 고양시 덕양구 벽제관로 5 (고양동, 고양동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",달걀부리 어린이공원,,경기도 고양시 덕양구 삼송동 369,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",덕수공원,,경기도 고양시 덕양구 삼송동288,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",지축역화장실,"경기도 고양시 덕양구 삼송로 300 (지축동, 3호선지축역)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",지축차량기지화장실,"경기도 고양시 덕양구 삼송로 300 (지축동, 지축차량기지)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",삼송역화장실,"경기도 고양시 덕양구 삼송로 지하 194 (삼송동, 삼송역)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",삼송2호어린이공원 화장실,"경기도 고양시 덕양구 삼원로3길 70 (삼송동, 어린이공원)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",덕양종합사회복지관 화장실,"경기도 고양시 덕양구 서정마을2로 13 (행신동, 덕양종합사회복지관)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",성사1호 어린이공원,,경기도 고양시 덕양구 성사동 728,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",성사3호 어린이공원,,경기도 고양시 덕양구 성사동 735,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",성라공원 화장실,,경기도 고양시 덕양구 성사동 779-4,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",성사2호 어린이공원,,경기도 고양시 덕양구 성사동729,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",백양공원 화장실,경기도 고양시 덕양구 성신로55,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신역화장실,경기도 고양시 덕양구 소원로 114 (행신동),,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",강매역 화장실,"경기도 고양시 덕양구 소원로 202 (행신동, 강매역사)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",신원체육공원,,경기도 고양시 덕양구 신원동 279-1,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",어울림누리 수영장/체육관,"경기도 고양시 덕양구 어울림로 33 (성사동, 고양어울림누리)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",어울림누리 아이스링크장,"경기도 고양시 덕양구 어울림로 33 (성사동, 고양어울림누리)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",어울림누리 별무리경기장,"경기도 고양시 덕양구 어울림로 33 (성사동, 고양어울림누리)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",어울림누리 브릿지 외곽화장실,"경기도 고양시 덕양구 어울림로 33 (성사동, 고양어울림누리)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",오금공원,,경기도 고양시 덕양구 오금동,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",고양시여성회관 화장실,"경기도 고양시 덕양구 용현로 48 (행신동, 고양시여성회관)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",신도동주민센터 화장실,경기도 고양시 덕양구 원흥1로 48 (원흥동),,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",도래올 바람물공원,,경기도 고양시 덕양구 원흥동,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",은빛 공원,경기도 고양시 덕양구 은빛로 77번길14,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",효자동주민센터,"경기도 고양시 덕양구 일영로 61 (지축동, 효자동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",배다리(주교11호) 어린이공원,,경기도 고양시 덕양구 주교동 296,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",마상공원,,경기도 고양시 덕양구 주교동 313-16,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",화전동주민센터 화장실,"경기도 고양시 덕양구 중앙로 131 (화전동, 화전동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신1동 주민센터 화장실,"경기도 고양시 덕양구 중앙로 541-12 (행신동, 행신1동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",고양소방서 화전119안전센터 공중화장실,경기도 고양시 덕양구 중앙로 78 (덕은동),,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신3동주민센터 화장실,"경기도 고양시 덕양구 중앙로558번길 78 (행신동, 행신3동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",지도공원화장실,"경기도 고양시 덕양구 중앙로633번길 25 (토당동, 고양시청소년수련관)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행주동주민센터 화장실,"경기도 고양시 덕양구 지도로14번길 11 (토당동, 행주동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",소만공원,경기도 고양시 덕양구 충경로 136,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신2동주민센터 화장실,"경기도 고양시 덕양구 충경로 30 (행신동, 행신2동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",롯데마트고양점 화장실,"경기도 고양시 덕양구 충장로 150 (행신동, 롯데마트 고양점)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",토당1호 어린이공원,,경기도 고양시 덕양구 토당동 838,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",능곡역화장실,"경기도 고양시 덕양구 토당로 35 (토당동, 능곡역)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",능곡시장,경기도 고양시 덕양구 토당로 52 (토당동),,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",능곡동주민센터 화장실,"경기도 고양시 덕양구 토당로 83 (토당동, 능곡동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",관산동주민센터 화장실,"경기도 고양시 덕양구 통일로 789 (관산동, 관산동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",필리핀참전비,경기도 고양시 덕양구 통일로802번길 68,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",번데미 공원,,경기도 고양시 덕양구 행신동,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",차장공원,,경기도 고양시 덕양구 행신동,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신공원 화장실,,경기도 고양시 덕양구 행신동,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",서두나루공원,,경기도 고양시 덕양구 행신동,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신나루공원,,경기도 고양시 덕양구 행신동,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신2지구1호어린이공원 화장실,,경기도 고양시 덕양구 행신동 1074-1,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",서정1호 어린이공원,,경기도 고양시 덕양구 행신동 1074-1,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",서두물공원,,경기도 고양시 덕양구 행신동 1092-1,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신2지구3호어린이공원 화장실,,경기도 고양시 덕양구 행신동 1101-1,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",서정3호 어린이공원,,경기도 고양시 덕양구 행신동 1101-1,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신2지구4호어린이공원 화장실,,경기도 고양시 덕양구 행신동 1110,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",서정4호 어린이공원,,경기도 고양시 덕양구 행신동 1110,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",서정 공원,,경기도 고양시 덕양구 행신동 1121,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신1호 어린이공원,,경기도 고양시 덕양구 행신동 694,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신2호 어린이공원,,경기도 고양시 덕양구 행신동 701,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신3호 어린이공원,,경기도 고양시 덕양구 행신동 734,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신4호 어린이공원,,경기도 고양시 덕양구 행신동 755,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신6호 어린이공원,,경기도 고양시 덕양구 행신동 768,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신5호 어린이공원,,경기도 고양시 덕양구 행신동 775,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신7호 어린이공원,,경기도 고양시 덕양구 행신동 782,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신8호 어린이공원,,경기도 고양시 덕양구 행신동 786,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행신9호 어린이공원,,경기도 고양시 덕양구 행신동 792,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",능곡7호 어린이공원,,경기도 고양시 덕양구 행신동 970,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",충장공원(풋살구장),,경기도 고양시 덕양구 행주내동 639,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행주산성제1주차장 화장실,경기도 고양시 덕양구 행주로15번길 89 (행주외동),,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행주산성제2주차장 화장실,경기도 고양시 덕양구 행주로15번길 89 (행주외동),,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행주산성제정상 화장실,경기도 고양시 덕양구 행주로15번길 89 (행주외동),,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행주산성제중간 화장실,경기도 고양시 덕양구 행주로15번길 89 (행주외동),,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행주산성제1주차장 화장실,경기도 고양시 덕양구 행주로15번길 89 (행주외동),,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",행주역사공원 화장실,경기도 고양시 덕양구 행주산성로 93-38,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",원신동주민센터 화장실,"경기도 고양시 덕양구 호국로 1261 (신원동, 원신동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",성사공원(관리사옆),경기도 고양시 덕양구 호국로 876,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",성사공원(테니스장 옆),경기도 고양시 덕양구 호국로 876,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",성사2동 주민센터 화장실,"경기도 고양시 덕양구 호국로742번길 6-6 (성사동, 성사2동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",성사1동주민센터 화장실,"경기도 고양시 덕양구 호국로790번길 101 (성사동, 성사1동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",화전역 화장실,"경기도 고양시 덕양구 화랑로 53 (화전동, 화전역)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",가라산 공원(관리사),경기도 고양시 덕양구 화신로 148,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",가라산 공원(경로당),경기도 고양시 덕양구 화신로 148,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
